Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Female,Loyal Customer,,Business travel,Business,3019.0,3,3,3,3,3,3,3.0,,3,3,3,4,3,,,3.0,neutral or dissatisfied
Female,Loyal Customer,39.0,Business travel,Eco,163.0,3,5,5,5,3,3,,,1,4,1,1,2,,,0.0,neutral or dissatisfied
Male,Loyal Customer,35.0,Business travel,Eco,,4,3,3,3,4,4,4.0,,5,1,3,3,2,4.0,,0.0,satisfied
Female,disloyal Customer,,Business travel,Eco,1199.0,3,3,3,2,2,3,2.0,,3,2,4,4,4,2.0,,0.0,neutral or dissatisfied
Male,Loyal Customer,25.0,,Eco,493.0,5,4,4,4,5,5,4.0,,1,5,1,2,5,,0.0,1.0,satisfied
Female,Loyal Customer,,,Eco,,0,5,0,3,4,0,,,2,4,5,4,4,,0.0,0.0,satisfied
Male,disloyal Customer,30.0,,Business,1846.0,2,2,2,3,2,2,2.0,,5,5,5,3,5,2.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,57.0,Business travel,Business,1898.0,5,5,5,5,2,4,,,4,4,4,3,4,,,0.0,satisfied
Male,Loyal Customer,57.0,Business travel,Business,867.0,2,4,4,4,3,4,,,2,2,2,4,2,2.0,15.0,10.0,neutral or dissatisfied
Female,disloyal Customer,33.0,Business travel,Eco,189.0,3,4,2,4,3,2,,,3,3,3,4,3,,,10.0,neutral or dissatisfied
Female,Loyal Customer,46.0,Business travel,Business,,2,2,2,2,3,5,,3.0,3,4,3,4,3,,0.0,0.0,satisfied
Male,Loyal Customer,,Business travel,Business,,3,3,3,3,3,5,4.0,,4,4,4,4,4,,,0.0,satisfied
Male,Loyal Customer,,,Business,,5,5,5,5,3,4,,5.0,5,5,4,5,5,,,0.0,satisfied
Male,Loyal Customer,,Personal Travel,Eco,919.0,2,5,2,5,4,2,,4.0,4,4,5,4,5,,,0.0,neutral or dissatisfied
Male,Loyal Customer,38.0,Business travel,Business,,1,1,1,1,2,4,,,3,3,3,4,3,,,21.0,satisfied
Male,Loyal Customer,40.0,Business travel,Eco,,4,5,5,5,4,4,4.0,,1,3,5,4,5,,,0.0,satisfied
Female,Loyal Customer,40.0,Business travel,Business,,3,3,3,3,5,4,5.0,,4,4,4,5,4,3.0,,14.0,satisfied
Male,Loyal Customer,54.0,,Business,2295.0,3,3,3,3,3,5,5.0,,4,4,4,3,4,,0.0,0.0,satisfied
Female,Loyal Customer,14.0,,Eco,,3,4,4,3,4,4,,,4,5,5,4,4,,,229.0,neutral or dissatisfied
Female,Loyal Customer,33.0,,Business,,4,5,4,4,3,4,,,5,5,5,3,5,,,0.0,satisfied
Male,disloyal Customer,25.0,,Business,,4,0,4,2,3,4,3.0,,5,2,4,4,5,,0.0,5.0,neutral or dissatisfied
Female,Loyal Customer,46.0,,Business,89.0,0,5,0,4,5,4,,1.0,1,1,1,4,1,4.0,0.0,0.0,satisfied
Female,Loyal Customer,15.0,Personal Travel,Eco,,3,4,3,5,3,5,3.0,,3,5,5,3,5,,,279.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,108.0,1,2,2,2,5,3,3.0,,2,2,1,1,2,,,0.0,neutral or dissatisfied
Male,Loyal Customer,35.0,,Eco,,4,5,4,1,3,4,,,3,3,2,4,3,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,1733.0,3,3,3,3,4,4,,5.0,5,5,5,3,5,3.0,,0.0,satisfied
Female,Loyal Customer,48.0,Business travel,Eco,224.0,3,2,2,2,3,3,2.0,,3,3,3,4,3,1.0,,84.0,neutral or dissatisfied
Female,Loyal Customer,54.0,Business travel,Business,1834.0,1,1,1,1,2,5,4.0,4.0,4,4,4,5,4,5.0,1.0,0.0,satisfied
Female,Loyal Customer,54.0,Personal Travel,Eco,2475.0,2,4,1,3,1,2,,,3,3,3,4,1,4.0,19.0,9.0,neutral or dissatisfied
Female,disloyal Customer,50.0,,Business,,3,3,3,2,1,3,1.0,,5,2,5,5,4,,49.0,43.0,neutral or dissatisfied
Female,disloyal Customer,25.0,,Business,,4,3,4,1,5,4,3.0,,4,2,4,3,4,,,0.0,satisfied
Female,Loyal Customer,51.0,,Business,,3,3,3,3,4,4,,,3,4,3,3,3,,,11.0,satisfied
Male,Loyal Customer,42.0,,Business,,3,3,3,3,5,5,5.0,,5,5,4,5,5,,423.0,403.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,191.0,1,5,1,2,3,1,3.0,3.0,4,4,4,4,5,3.0,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,47.0,,Eco,687.0,1,4,1,3,3,5,5.0,,3,1,3,5,3,,,49.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,2,5,5,5,2,3,2.0,,3,3,2,3,3,,0.0,1.0,neutral or dissatisfied
Female,disloyal Customer,,,Business,,3,3,3,1,2,3,2.0,,3,3,4,3,5,2.0,,0.0,neutral or dissatisfied
Male,Loyal Customer,27.0,,Business,,2,2,2,2,5,5,,5.0,5,5,5,4,5,,17.0,8.0,satisfied
Male,Loyal Customer,38.0,Business travel,Business,,2,2,2,2,5,3,4.0,,2,2,2,3,2,,,7.0,neutral or dissatisfied
Male,Loyal Customer,,Personal Travel,Eco,,3,2,3,2,3,3,,3.0,4,3,2,3,1,,,33.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,2,2,2,2,2,5,5.0,,4,4,4,4,4,4.0,,42.0,satisfied
Female,Loyal Customer,43.0,,Business,3291.0,2,2,2,2,1,4,,,5,5,5,4,5,2.0,,0.0,satisfied
Male,Loyal Customer,48.0,Business travel,Business,,4,4,4,4,4,4,4.0,,4,4,4,5,4,,,21.0,satisfied
Male,Loyal Customer,23.0,,Business,,4,4,4,4,4,4,4.0,,5,5,5,3,5,4.0,,17.0,satisfied
Male,Loyal Customer,48.0,Business travel,Business,2244.0,5,5,1,5,2,5,4.0,5.0,5,5,5,3,5,5.0,,38.0,satisfied
Female,Loyal Customer,41.0,,Business,,2,2,2,2,2,4,,4.0,4,4,4,4,4,,19.0,16.0,satisfied
Female,Loyal Customer,23.0,Personal Travel,Eco,,1,2,1,4,5,1,,,1,4,3,1,4,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,214.0,1,1,1,1,2,5,5.0,,5,5,5,4,5,3.0,,0.0,satisfied
Male,Loyal Customer,55.0,Business travel,Business,,3,4,4,4,4,2,,,3,3,3,1,3,1.0,,116.0,neutral or dissatisfied
Male,Loyal Customer,46.0,,Eco,,1,3,1,2,1,1,1.0,,1,3,3,1,2,,145.0,138.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,,3,3,4,3,3,5,,,5,4,5,5,5,5.0,,37.0,satisfied
Male,Loyal Customer,,Business travel,Business,,2,3,3,3,1,4,3.0,2.0,2,2,2,1,2,1.0,,5.0,neutral or dissatisfied
Male,disloyal Customer,,,Eco Plus,,1,1,1,4,5,1,3.0,,2,3,2,3,3,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,75.0,,Business,2706.0,1,4,4,4,5,3,,,1,1,1,4,1,2.0,76.0,81.0,neutral or dissatisfied
Female,Loyal Customer,69.0,Personal Travel,Eco,,2,5,2,1,3,4,,,2,2,2,5,2,3.0,29.0,17.0,neutral or dissatisfied
Male,Loyal Customer,47.0,Business travel,Business,1706.0,1,1,1,1,4,5,5.0,5.0,5,5,5,3,5,,0.0,14.0,satisfied
Male,Loyal Customer,21.0,Personal Travel,Eco,,5,5,5,4,3,5,3.0,,5,2,5,3,5,3.0,0.0,0.0,satisfied
Male,Loyal Customer,,Personal Travel,Eco,,2,2,2,3,4,2,,,1,4,4,2,4,,,0.0,neutral or dissatisfied
Female,disloyal Customer,30.0,,Eco,,3,3,3,3,5,3,2.0,,2,4,2,1,3,5.0,,16.0,neutral or dissatisfied
Female,disloyal Customer,,,Business,101.0,4,4,4,1,5,4,5.0,,3,5,5,2,3,5.0,0.0,0.0,satisfied
Male,disloyal Customer,,Business travel,Eco,,1,1,1,1,4,1,1.0,4.0,3,5,2,4,4,,,21.0,neutral or dissatisfied
Female,Loyal Customer,33.0,,Eco Plus,361.0,1,3,3,3,1,1,1.0,,1,2,3,2,3,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,304.0,1,4,4,4,1,1,1.0,,4,2,4,2,4,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Personal Travel,Eco,,4,5,4,2,4,4,,,4,3,4,4,5,4.0,,0.0,neutral or dissatisfied
Male,disloyal Customer,,Business travel,Eco,,3,4,2,4,1,2,,,1,1,3,1,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,48.0,,Business,,1,1,1,1,4,5,,,2,3,2,3,2,3.0,,0.0,satisfied
Female,disloyal Customer,42.0,,Eco,814.0,2,2,2,4,1,2,1.0,,3,1,2,4,3,,,12.0,neutral or dissatisfied
Female,Loyal Customer,,,Eco,,4,4,4,4,4,4,,,5,4,1,1,5,4.0,,0.0,satisfied
Female,Loyal Customer,16.0,Personal Travel,Eco,,2,4,2,1,4,2,4.0,,1,5,4,1,3,,14.0,7.0,neutral or dissatisfied
Female,disloyal Customer,,Business travel,Eco,200.0,4,3,4,4,4,4,,,1,4,4,4,3,,,63.0,neutral or dissatisfied
Male,Loyal Customer,33.0,Personal Travel,Business,480.0,4,5,3,2,2,3,,2.0,1,1,2,4,2,,,5.0,neutral or dissatisfied
Female,Loyal Customer,45.0,Business travel,Business,,5,3,5,5,5,5,1.0,,5,5,5,5,5,,,0.0,satisfied
Female,Loyal Customer,60.0,Business travel,Business,2500.0,5,1,1,1,4,4,,,5,4,5,3,5,,6.0,5.0,neutral or dissatisfied
Male,disloyal Customer,40.0,,Business,,2,2,2,2,2,2,,,4,4,5,5,5,2.0,,57.0,neutral or dissatisfied
Female,Loyal Customer,,Personal Travel,Eco Plus,1192.0,2,1,2,1,1,1,2.0,,5,2,3,1,5,,,0.0,neutral or dissatisfied
Male,Loyal Customer,40.0,,Business,,1,1,1,1,4,5,,5.0,5,5,5,5,5,,0.0,4.0,satisfied
Female,Loyal Customer,16.0,Personal Travel,Eco Plus,,2,5,2,4,3,2,,,2,2,5,2,2,3.0,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,52.0,Business travel,Business,,3,3,3,3,5,5,5.0,,5,5,4,5,5,,,46.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco Plus,577.0,3,4,3,3,5,5,5.0,4.0,4,3,4,4,4,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,51.0,,Business,,3,4,4,4,3,4,3.0,,3,3,3,1,3,2.0,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,40.0,,Eco,,3,5,3,1,2,3,,,1,4,2,4,5,,1.0,0.0,neutral or dissatisfied
Male,Loyal Customer,11.0,,Eco,,5,4,5,3,4,5,,,3,4,5,4,5,,0.0,0.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,,2,4,2,3,4,5,5.0,,3,2,3,5,3,,,0.0,neutral or dissatisfied
Male,disloyal Customer,28.0,Business travel,Eco,,4,5,5,4,4,5,4.0,,4,5,4,4,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,33.0,Business travel,Business,,4,4,4,4,2,5,4.0,,5,5,5,5,5,,0.0,0.0,satisfied
Female,Loyal Customer,52.0,Business travel,Business,2831.0,3,3,3,3,4,4,,,4,4,4,3,4,2.0,,0.0,satisfied
Male,Loyal Customer,56.0,,Eco,,4,4,4,3,5,4,,,4,4,4,3,5,5.0,1.0,0.0,satisfied
Female,Loyal Customer,,,Business,130.0,2,5,5,5,3,3,,,4,4,2,1,3,,,0.0,neutral or dissatisfied
Female,Loyal Customer,59.0,Business travel,Business,,1,1,1,1,1,2,,,4,4,4,1,4,5.0,0.0,0.0,satisfied
Male,Loyal Customer,47.0,,Eco,,1,5,1,2,4,1,3.0,,4,4,4,3,4,4.0,0.0,8.0,neutral or dissatisfied
Male,Loyal Customer,59.0,,Eco,,4,4,4,4,4,4,,4.0,3,2,3,2,4,4.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,41.0,,Eco,462.0,2,4,2,2,1,2,1.0,,5,4,5,3,4,,51.0,47.0,neutral or dissatisfied
Female,disloyal Customer,,,Eco,,3,3,3,4,4,3,4.0,,4,3,3,1,4,4.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,42.0,Business travel,Business,,5,5,5,5,2,4,4.0,,4,4,4,4,4,,0.0,0.0,satisfied
Female,disloyal Customer,,Business travel,Eco,,2,1,2,4,2,2,2.0,,1,5,3,4,3,,,30.0,neutral or dissatisfied
Female,Loyal Customer,56.0,Business travel,Business,,4,2,2,2,2,2,,4.0,4,4,4,3,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,44.0,Business travel,Business,,3,2,2,2,3,3,3.0,,3,3,3,3,3,,,11.0,neutral or dissatisfied
Male,Loyal Customer,,,Eco,,5,3,3,3,5,5,3.0,,2,1,4,2,1,5.0,,74.0,satisfied
Male,Loyal Customer,,,Eco,,4,2,2,2,4,4,,,5,5,1,5,1,,,0.0,satisfied
Male,Loyal Customer,44.0,,Eco,451.0,3,4,4,4,3,3,3.0,,3,2,4,2,4,3.0,,0.0,neutral or dissatisfied
Male,Loyal Customer,66.0,Personal Travel,Eco Plus,,3,4,3,5,5,3,5.0,5.0,5,1,5,3,2,5.0,,5.0,neutral or dissatisfied
Male,Loyal Customer,58.0,Business travel,Business,,1,1,1,1,5,4,,,5,5,5,5,5,,0.0,0.0,satisfied
Male,Loyal Customer,40.0,Business travel,Business,2644.0,5,5,5,5,4,4,,,5,5,5,4,5,,,36.0,satisfied
Male,Loyal Customer,,,Eco,293.0,5,1,1,1,5,5,,,3,3,5,1,3,,,1.0,satisfied
Female,disloyal Customer,49.0,Business travel,Business,,5,5,5,1,3,5,4.0,,4,3,5,3,4,,4.0,0.0,satisfied
Female,Loyal Customer,42.0,Business travel,Business,,3,3,3,3,4,4,,,5,4,5,4,5,,0.0,0.0,satisfied
Female,disloyal Customer,27.0,Business travel,Business,,4,4,4,2,2,4,2.0,,3,3,4,3,4,2.0,0.0,0.0,neutral or dissatisfied
Female,disloyal Customer,38.0,Business travel,Eco,,2,2,2,4,2,2,,,2,3,4,4,4,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,8.0,,Business,,4,4,4,4,4,4,4.0,,5,4,5,5,4,4.0,2.0,0.0,satisfied
Male,disloyal Customer,,Business travel,Business,1192.0,2,2,2,2,5,2,,5.0,4,3,4,4,4,,17.0,33.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,1,2,2,2,5,3,,,1,1,1,3,1,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,13.0,Business travel,Business,,3,1,1,1,3,3,,,2,3,3,4,3,3.0,38.0,16.0,neutral or dissatisfied
Male,Loyal Customer,37.0,Personal Travel,Business,,3,3,3,4,4,3,,,5,3,5,2,5,,,0.0,neutral or dissatisfied
Male,disloyal Customer,,Business travel,Business,,4,4,4,4,4,4,,,3,4,4,5,4,4.0,,22.0,neutral or dissatisfied
Male,Loyal Customer,,Personal Travel,Eco,,3,4,3,1,5,3,,,3,3,5,4,5,5.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,35.0,,Eco,,3,4,3,3,1,3,,,4,3,5,3,5,,0.0,4.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,1235.0,5,5,5,5,3,4,5.0,,3,3,3,5,3,,,0.0,satisfied
Female,disloyal Customer,55.0,Business travel,Eco,1056.0,4,4,4,3,4,3,,,1,4,4,3,2,,,14.0,neutral or dissatisfied
Female,disloyal Customer,30.0,,Eco,,4,3,3,5,2,3,,2.0,4,2,1,1,2,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Personal Travel,Eco,,4,4,4,1,2,4,5.0,,3,3,3,3,5,,0.0,12.0,neutral or dissatisfied
Male,Loyal Customer,42.0,Business travel,Business,,1,1,4,1,1,5,3.0,,4,5,4,3,4,,0.0,0.0,satisfied
Female,Loyal Customer,38.0,,Eco,,5,4,2,4,5,5,,,5,5,1,1,2,,0.0,0.0,satisfied
Female,Loyal Customer,45.0,,Business,,1,1,4,1,2,4,5.0,,5,5,5,3,5,,,0.0,satisfied
Male,Loyal Customer,,,Business,,2,2,2,2,4,4,,,4,4,4,3,4,,,0.0,satisfied
Male,Loyal Customer,,Business travel,Business,,0,0,0,2,2,5,5.0,,5,5,5,5,5,,0.0,0.0,satisfied
Female,Loyal Customer,,,Eco,,3,2,4,4,1,4,,,3,4,3,4,3,3.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,41.0,Business travel,Business,,0,5,1,3,3,1,5.0,,5,5,5,3,5,1.0,,72.0,satisfied
Male,Loyal Customer,,,Eco,,2,4,2,2,2,2,2.0,,5,2,3,4,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,3,3,3,3,5,5,,5.0,3,5,5,5,3,,,203.0,satisfied
Female,Loyal Customer,35.0,Business travel,Business,460.0,2,3,5,3,1,4,,,2,2,2,3,2,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Eco,671.0,5,4,5,4,5,5,,,4,3,4,2,5,,62.0,55.0,satisfied
Female,Loyal Customer,42.0,Business travel,Business,,4,4,4,4,5,5,5.0,,5,5,5,4,5,,,26.0,satisfied
Male,Loyal Customer,51.0,Business travel,Eco,,3,2,2,2,3,3,3.0,,1,3,3,2,4,,0.0,3.0,neutral or dissatisfied
Female,Loyal Customer,33.0,,Eco Plus,,3,5,5,5,3,3,,,3,4,4,4,4,,,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,5,5,5,5,3,5,,,5,5,5,3,5,5.0,,0.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,2279.0,2,3,2,4,4,2,,,2,1,2,3,4,,4.0,1.0,neutral or dissatisfied
Male,Loyal Customer,66.0,,Business,,2,2,2,2,2,1,2.0,,4,4,3,2,4,,,0.0,satisfied
Male,disloyal Customer,24.0,,Eco,,1,5,2,4,4,2,4.0,,4,5,5,3,5,,27.0,46.0,neutral or dissatisfied
Female,Loyal Customer,68.0,Personal Travel,Eco,,3,4,2,2,3,5,,,3,2,3,4,3,4.0,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,,Eco Plus,,4,4,3,3,3,4,,,2,3,2,3,2,,0.0,0.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,590.0,2,4,1,4,5,1,5.0,5.0,5,4,4,3,4,,0.0,3.0,neutral or dissatisfied
Male,Loyal Customer,36.0,Personal Travel,Eco,268.0,3,3,3,4,3,3,3.0,,2,1,5,1,2,3.0,,33.0,neutral or dissatisfied
Female,Loyal Customer,26.0,,Eco,,2,4,2,4,4,2,,,1,2,4,3,4,,25.0,30.0,neutral or dissatisfied
Male,Loyal Customer,50.0,Business travel,Eco,,3,4,4,4,3,3,3.0,,3,1,3,4,3,3.0,,114.0,neutral or dissatisfied
Female,Loyal Customer,48.0,,Business,1824.0,5,5,4,5,1,1,,,4,4,5,4,4,2.0,,2.0,satisfied
Female,disloyal Customer,,,Eco Plus,152.0,2,3,2,3,3,2,,,1,1,4,4,4,,0.0,20.0,neutral or dissatisfied
Male,disloyal Customer,33.0,,Eco,,4,0,5,4,4,5,2.0,,1,2,3,2,5,,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,,Business,,3,2,2,2,4,4,,,4,4,3,2,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Business,,5,5,5,5,5,5,,,4,4,4,3,4,3.0,0.0,0.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,,2,4,2,3,2,5,4.0,,5,2,5,5,5,4.0,,16.0,neutral or dissatisfied
Female,Loyal Customer,36.0,,Eco,,3,5,3,3,2,3,,,3,2,4,4,4,,,2.0,neutral or dissatisfied
Female,Loyal Customer,,Business travel,Eco Plus,,1,1,1,1,1,1,3.0,,3,1,4,1,4,1.0,5.0,14.0,neutral or dissatisfied
Female,Loyal Customer,24.0,,Business,,2,2,2,2,5,5,,,5,4,5,4,4,,,16.0,satisfied
Female,Loyal Customer,33.0,Personal Travel,Eco,2602.0,1,4,1,4,1,3,,,4,5,4,3,5,3.0,1.0,13.0,neutral or dissatisfied
Female,Loyal Customer,19.0,,Eco,,2,3,2,4,2,2,2.0,,1,5,4,3,4,,71.0,52.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,0,0,0,3,2,4,5.0,2.0,2,4,4,4,2,4.0,,0.0,satisfied
Male,Loyal Customer,,Personal Travel,Eco,,3,4,3,1,4,3,,4.0,2,3,1,4,2,,,12.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,3605.0,2,2,2,2,5,4,4.0,4.0,4,4,4,4,4,,50.0,51.0,satisfied
Male,disloyal Customer,23.0,Business travel,Eco,1096.0,5,5,5,1,5,5,,,4,5,5,4,4,,,3.0,satisfied
Male,Loyal Customer,40.0,Business travel,Business,,2,3,3,3,2,2,2.0,,3,4,3,2,3,2.0,328.0,337.0,neutral or dissatisfied
Female,disloyal Customer,25.0,Business travel,Business,,4,0,4,5,2,4,,,3,3,4,3,4,,0.0,0.0,satisfied
Male,disloyal Customer,54.0,Business travel,Business,240.0,3,2,2,4,4,3,2.0,,5,3,4,3,5,,0.0,15.0,neutral or dissatisfied
Female,Loyal Customer,,,Business,804.0,5,5,1,5,3,4,5.0,,2,2,2,4,2,,,0.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,,4,5,0,4,2,4,,2.0,2,0,2,3,2,,129.0,122.0,neutral or dissatisfied
Female,disloyal Customer,,,Business,,1,1,1,5,1,1,,,5,2,5,4,5,,,0.0,neutral or dissatisfied
Male,disloyal Customer,29.0,Business travel,Eco,2556.0,2,2,2,3,4,2,4.0,4.0,4,1,3,4,3,,,0.0,neutral or dissatisfied
Male,Loyal Customer,54.0,,Business,,1,1,1,1,4,4,4.0,,5,4,5,4,3,4.0,152.0,138.0,satisfied
Female,Loyal Customer,,Business travel,Business,,3,2,3,3,4,4,5.0,,5,5,5,4,5,,,0.0,satisfied
Male,Loyal Customer,44.0,Personal Travel,Eco,,1,2,1,3,2,1,2.0,2.0,1,2,3,1,4,,,0.0,neutral or dissatisfied
Female,Loyal Customer,32.0,,Eco Plus,,0,0,0,4,1,0,1.0,1.0,5,2,2,3,1,,1.0,0.0,satisfied
Female,Loyal Customer,33.0,Business travel,Business,,1,1,1,1,3,5,5.0,,4,4,4,3,4,5.0,16.0,6.0,satisfied
Female,Loyal Customer,63.0,,Eco,,0,5,0,2,0,5,5.0,,3,5,5,5,4,5.0,,163.0,satisfied
Male,Loyal Customer,,,Business,842.0,4,4,2,4,5,5,,,2,2,2,3,2,,,0.0,satisfied
Female,Loyal Customer,35.0,,Business,,1,1,4,1,5,4,,,5,4,5,5,5,,23.0,0.0,satisfied
Female,Loyal Customer,,,Eco,,3,3,3,4,4,3,4.0,,1,4,4,2,4,,,5.0,neutral or dissatisfied
Male,Loyal Customer,42.0,Business travel,Eco,,2,4,2,4,2,2,2.0,,3,3,1,2,3,,0.0,0.0,neutral or dissatisfied
Female,disloyal Customer,40.0,,Business,,3,3,3,2,3,3,,3.0,3,2,5,5,5,3.0,,70.0,satisfied
Male,Loyal Customer,57.0,Business travel,Eco,,5,1,1,1,4,5,4.0,,5,5,4,4,3,4.0,,0.0,satisfied
Female,Loyal Customer,,Personal Travel,Eco,,5,0,5,3,5,2,,,1,4,5,2,3,2.0,,16.0,satisfied
Female,Loyal Customer,,Business travel,Eco Plus,,5,2,2,2,5,5,5.0,5.0,5,5,5,4,5,,,7.0,satisfied
Male,Loyal Customer,43.0,Business travel,Business,,2,2,5,2,2,4,,,5,5,5,4,5,,0.0,0.0,satisfied
Male,Loyal Customer,,Personal Travel,Eco,,4,5,4,2,2,4,2.0,,4,3,4,3,5,,,0.0,neutral or dissatisfied
Female,Loyal Customer,51.0,,Business,,3,3,3,3,5,5,,,4,4,4,3,4,,9.0,0.0,satisfied
Female,Loyal Customer,51.0,,Eco,,1,2,2,2,3,3,,1.0,1,1,1,3,1,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,Personal Travel,Eco,,1,4,1,4,1,1,1.0,,2,2,3,4,4,,66.0,62.0,neutral or dissatisfied
Male,disloyal Customer,,Business travel,Eco,,3,3,3,4,3,4,4.0,,5,5,5,4,3,,134.0,120.0,neutral or dissatisfied
Female,Loyal Customer,39.0,,Eco,395.0,5,5,5,5,5,5,5.0,,2,4,3,3,1,5.0,0.0,0.0,satisfied
Male,Loyal Customer,48.0,Personal Travel,Business,,2,4,2,1,5,2,,,1,2,4,2,1,,,0.0,neutral or dissatisfied
Male,Loyal Customer,44.0,Business travel,Business,1091.0,4,4,4,4,5,4,,,3,3,3,4,3,,0.0,0.0,satisfied
Female,Loyal Customer,35.0,Personal Travel,Eco,501.0,3,5,3,3,5,3,,5.0,3,4,4,5,4,5.0,,0.0,neutral or dissatisfied
Female,disloyal Customer,22.0,Business travel,Business,,4,1,4,3,5,4,,,1,1,3,4,4,5.0,,0.0,neutral or dissatisfied
Female,Loyal Customer,,Personal Travel,Eco,,1,5,1,3,4,3,,,3,1,4,1,3,1.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,68.0,,Eco,2614.0,2,3,2,2,2,3,,,2,3,4,3,5,,0.0,22.0,neutral or dissatisfied
Female,Loyal Customer,64.0,Business travel,Eco,,2,3,3,3,5,4,2.0,,1,2,1,2,1,,49.0,33.0,satisfied
Male,Loyal Customer,,Business travel,Business,,2,2,2,2,5,5,,,3,2,5,3,5,5.0,8.0,0.0,satisfied
Male,Loyal Customer,48.0,,Business,,2,5,5,5,4,4,,,2,2,2,1,2,,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,,,Eco Plus,,3,3,3,3,3,3,,,2,1,3,2,3,3.0,0.0,0.0,neutral or dissatisfied
Female,Loyal Customer,31.0,,Eco,368.0,4,4,4,4,3,4,,,3,5,4,2,4,,,0.0,satisfied
Female,Loyal Customer,,Business travel,Business,,3,1,4,1,1,4,,,1,1,3,1,1,,,0.0,neutral or dissatisfied
Male,Loyal Customer,25.0,Personal Travel,Eco Plus,,1,4,1,5,5,1,,,1,1,1,3,4,5.0,0.0,0.0,neutral or dissatisfied
Male,Loyal Customer,,Business travel,Business,,3,3,3,3,5,5,5.0,,2,1,2,5,1,,0.0,0.0,satisfied
Male,Loyal Customer,,Business travel,Business,642.0,1,1,1,1,5,5,,5.0,4,3,4,5,4,,0.0,0.0,satisfied
Female,Loyal Customer,,Business travel,Business,,4,4,4,4,4,4,5.0,,5,5,5,3,5,5.0,,53.0,satisfied
Male,Loyal Customer,21.0,,Eco Plus,,1,5,1,3,3,1,3.0,,4,5,5,1,1,,,68.0,neutral or dissatisfied
Male,Loyal Customer,65.0,,Business,,1,2,2,2,2,3,,,2,2,1,1,2,2.0,42.0,34.0,neutral or dissatisfied
Male,disloyal Customer,25.0,,Eco,,1,3,1,3,1,1,,,3,4,3,3,2,,,45.0,neutral or dissatisfied
Female,Loyal Customer,29.0,,Business,,2,2,2,2,4,5,,,3,3,4,4,4,,0.0,0.0,satisfied
Female,Loyal Customer,,Business travel,Business,,4,4,4,4,5,4,5.0,,5,5,5,1,5,1.0,5.0,0.0,satisfied
Male,Loyal Customer,52.0,Personal Travel,Eco Plus,,5,4,5,5,2,5,,,5,2,5,4,5,,,12.0,satisfied
